desafortunadamente	-1.7	1.26886	[-2, -2, 1, -1, -1, -2, -4, -3, -2, -1]
desafortunado	-2.5	0.67082	[-4, -3, -2, -3, -2, -3, -2, -2, -2, -2]
desagradado	-1.9	0.7	[-3, -2, -1, -1, -3, -2, -2, -1, -2, -2]
desagradar	-2.2	0.6	[-2, -3, -2, -2, -2, -2, -3, -3, -1, -2]
desagradavel	-1.7	0.64031	[-1, -2, -1, -1, -1, -2, -2, -2, -3, -2]
desagradavelmente	-1.5	0.67082	[-3, -2, -1, -1, -1, -2, -1, -2, -1, -1]
desalento	-1.8	0.87178	[-3, -1, -1, -3, -1, -1, -3, -1, -2, -2]
desamparado	-2.0	0.63246	[-2, -3, -2, -2, -2, -3, -1, -2, -1, -2]
desamparo	-1.4	1.0198	[-1, -2, 0, -1, -1, -1, -1, -2, -1, -4]
desanima	-2.2	0.4	[-3, -2, -2, -2, -3, -2, -2, -2, -2, -2]
desanimado	-2.1	0.53852	[-2, -2, -2, -3, -2, -2, -1, -3, -2, -2]
desanimador	-1.8	1.32665	[-2, -2, -2, -3, -2, 2, -2, -2, -3, -2]
desanimadoramente	-2.0	0.63246	[-2, -3, -2, -1, -2, -2, -2, -3, -2, -1]
desanimar	-2.0	0.63246	[-3, -1, -2, -3, -2, -2, -1, -2, -2, -2]
desanimo	-0.6	1.0198	[0, -1, -3, -1, -1, -1, 0, 0, 0, 1]
desanimos	-1.8	1.07703	[-1, -1, -4, -3, -2, -1, -2, 0, -2, -2]
desaparece	-1.4	0.8	[-2, -2, 0, 0, -2, -1, -2, -1, -2, -2]
desaparecer	-0.9	0.7	[-2, -1, 0, 0, -2, -1, -1, -1, 0, -1]
desaparecido	-0.9	0.7	[-2, 0, -1, -1, 0, 0, -2, -1, -1, -1]
desapontado	-2.1	0.83066	[-1, -3, -2, -2, -3, -1, -1, -2, -3, -3]
desapontamento	-2.3	1.00499	[-3, -1, -4, -1, -3, -1, -3, -2, -2, -3]
desapontante	-2.2	0.6	[-1, -2, -2, -3, -3, -2, -2, -2, -3, -2]
desaprovado	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
desarmado	0.1	1.13578	[2, -1, 0, 0, -1, 1, -1, 0, 2, -1]
desarticulado	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -1, -2, -1, -1]
desastre	-3.1	0.83066	[-2, -4, -4, -3, -3, -2, -4, -3, -2, -4]
desastres	-2.6	0.8	[-2, -2, -3, -1, -3, -3, -2, -4, -3, -3]
desastroso	-2.9	0.53852	[-2, -2, -3, -3, -3, -3, -4, -3, -3, -3]
desativando	-2.1	0.53852	[-2, -1, -3, -3, -2, -2, -2, -2, -2, -2]
desavergonhado	-1.4	1.0198	[-1, -1, 1, -2, -3, -1, -2, -2, -1, -2]
desca	-0.8	1.07703	[-1, -1, -1, 0, -2, -1, 2, -1, -2, -1]
descaradamente	-1.4	1.0198	[-1, 0, -1, -2, 0, -1, -3, -3, -1, -2]
descarrilado	-1.4	0.66332	[-1, -2, -2, 0, -1, -1, -2, -1, -2, -2]
descarrilar	-1.3	0.78102	[-2, -3, -1, -2, -1, -1, 0, -1, -1, -1]
descarrilhar	-1.2	1.07703	[-1, 1, -1, -2, -1, -2, -1, -3, -2, 0]
descarta	-1.0	0.63246	[0, -1, -1, -1, -2, 0, -2, -1, -1, -1]
descartado	-1.4	0.91652	[-1, -1, -1, -1, 0, -1, -2, -3, -3, -1]
descartar	-1.0	0.44721	[-1, -1, -1, -1, 0, -1, -1, -1, -2, -1]
descompactando	-0.9	0.7	[0, -2, -1, 0, -1, -1, -1, 0, -1, -2]
desconfiado	-2.4	0.66332	[-1, -3, -3, -3, -2, -2, -3, -2, -2, -3]
desconfianca	-1.8	0.87178	[-1, -2, -2, -2, -1, -1, -2, -4, -1, -2]
desconfiar	-2.1	0.83066	[-1, -2, -2, -2, -3, -3, -1, -3, -1, -3]
desconfortavel	-1.6	0.8	[-1, -1, -1, -2, -3, -1, -2, -1, -3, -1]
desconforto	-1.8	0.6	[-2, -2, -2, -1, -1, -3, -2, -2, -1, -2]
desconsidera	-1.4	0.4899	[-1, -1, -2, -1, -2, -2, -2, -1, -1, -1]
desconsiderado	-1.6	0.4899	[-1, -1, -2, -2, -2, -2, -1, -2, -1, -2]
desconsiderando	-0.9	0.53852	[-1, 0, -1, 0, -2, -1, -1, -1, -1, -1]
desconsolacao	-1.7	0.45826	[-2, -2, -1, -2, -1, -1, -2, -2, -2, -2]
desconsolado	-2.3	0.78102	[-1, -2, -2, -3, -2, -2, -2, -4, -3, -2]
desconsolo	-1.9	0.7	[-3, -1, -1, -1, -2, -2, -2, -2, -3, -2]
descontado	0.2	1.249	[-1, 0, 3, -1, 0, 1, 1, 1, -1, -1]
descontente	-1.8	0.9798	[-1, -3, -1, -2, -4, -2, -1, -2, -1, -1]
descontraido	-0.1	1.92094	[3, -2, 0, 1, -2, -2, -1, -2, 1, 3]
descontrolado	-0.9	2.21133	[-4, -3, 2, -3, -2, -3, 1, 0, 2, 1]
descortes	-1.6	0.66332	[-2, -2, -1, -1, -1, -2, -3, -1, -1, -2]
descuidadamente	-1.0	0.44721	[-1, -1, -1, -2, -1, 0, -1, -1, -1, -1]
descuidado	-1.5	0.5	[-2, -1, -1, -2, -2, -1, -2, -2, -1, -1]
descuido	-1.4	0.4899	[-2, -1, -1, -2, -1, -2, -1, -1, -2, -1]
desculpa	1.3	0.64031	[1, 1, 1, 2, 0, 2, 1, 2, 2, 1]
desculpas	1.6	0.66332	[2, 3, 2, 2, 1, 1, 2, 1, 1, 1]
desdem	-2.1	0.3	[-3, -2, -2, -2, -2, -2, -2, -2, -2, -2]
desdenhosamente	-2.4	0.8	[-1, -3, -2, -3, -3, -2, -1, -3, -3, -3]
desdenhoso	-2.2	1.83303	[-2, -3, -4, -2, -3, -3, 3, -2, -3, -3]
desdentado	-1.4	1.0198	[-1, -4, -1, -2, -1, 0, -1, -2, -1, -1]
desejado	1.1	1.04403	[1, 1, 0, 3, 1, 0, 1, 1, 3, 0]
desejando	0.9	0.7	[2, 1, 1, 0, 0, 0, 1, 1, 2, 1]
desejavel	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
desejo	1.7	0.78102	[1, 1, 2, 1, 3, 3, 1, 2, 2, 1]
desejos	0.6	0.8	[0, 0, 1, 0, 1, 0, 2, 0, 2, 0]
desejoso	1.3	0.64031	[1, 2, 1, 2, 2, 1, 2, 1, 0, 1]
desemprego	-1.9	0.7	[-2, -1, -2, -3, -1, -2, -1, -2, -2, -3]
desencoraja	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -1, -3, -2, -2]
desencorajado	-1.7	0.45826	[-2, -1, -2, -2, -2, -2, -1, -1, -2, -2]
desencorajador	-1.2	0.9798	[-1, -2, -1, 1, -1, -1, -1, -2, -3, -1]
desencorajadoramente	-1.8	0.87178	[-2, -1, -3, -1, -1, -3, -2, -1, -3, -1]
desencorajadores	-1.9	0.53852	[-2, -2, -2, -2, -1, -1, -3, -2, -2, -2]
desencorajamento	-2.0	0.89443	[-4, -1, -2, -2, -1, -1, -3, -2, -2, -2]
desencorajamentos	-1.8	0.6	[-2, -2, -2, -1, -1, -3, -2, -1, -2, -2]
desencorajando	-1.9	0.7	[-2, -2, -2, -3, -1, -1, -2, -1, -2, -3]
desencorajar	-1.8	0.6	[-2, -2, -1, -2, -1, -1, -2, -2, -3, -2]
desentendimentos	-1.8	0.6	[-2, -3, -1, -2, -2, -1, -2, -2, -1, -2]
desercao	-1.4	0.66332	[-1, -2, -1, -2, 0, -1, -2, -2, -2, -1]
desertor	-1.9	0.53852	[-2, -3, -2, -2, -1, -2, -1, -2, -2, -2]
desertores	-1.3	1.26886	[-2, -1, -2, 0, -1, -1, -2, -4, 1, -1]
desespera	-2.7	1.00499	[-3, -4, -1, -3, -4, -2, -1, -3, -3, -3]
desesperadamente	-2.2	0.74833	[-2, -2, -2, -2, -4, -2, -3, -1, -2, -2]
desesperado	-2.7	0.45826	[-2, -2, -3, -3, -3, -3, -3, -2, -3, -3]
desesperador	-1.3	1.1	[-2, -2, -1, -3, -2, 1, -1, -1, 0, -2]
desesperadores	-1.3	1.00499	[-2, -1, -1, 1, -2, -1, -2, -1, -1, -3]
desesperanca	-3.1	0.7	[-3, -4, -4, -3, -3, -3, -4, -3, -2, -2]
desesperando	-2.3	0.64031	[-2, -1, -3, -2, -3, -2, -2, -2, -3, -3]
desespero	-1.3	1.9	[2, -1, -3, -1, -3, 1, -3, 1, -3, -3]
desesperos	-2.2	1.66132	[-1, -4, -2, -4, -4, -1, -1, -2, 1, -4]
desfavoraveis	-1.5	0.80623	[-2, -2, -2, -1, -1, 0, -1, -3, -1, -2]
desfavorecidos	-1.7	0.64031	[-2, -2, -3, -1, -2, -2, -2, -1, -1, -1]
desfechando	-1.8	0.6	[-2, -1, -2, -2, -2, -1, -3, -1, -2, -2]
desfocado	-1.7	0.64031	[-2, -1, -2, -1, -1, -2, -3, -2, -1, -2]
desfrutador	2.2	0.6	[2, 2, 1, 3, 3, 2, 2, 2, 2, 3]
desfrutando	2.4	0.66332	[2, 2, 2, 3, 3, 3, 1, 3, 2, 3]
desgastado	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -2, -1]
desgosto	-1.9	0.53852	[-1, -2, -3, -2, -1, -2, -2, -2, -2, -2]
desgostoso	-2.6	0.4899	[-3, -3, -2, -2, -2, -2, -3, -3, -3, -3]
desgraca	-2.2	0.74833	[-2, -4, -1, -2, -2, -2, -2, -3, -2, -2]
desgracado	-2.5	0.67082	[-2, -4, -2, -3, -2, -2, -3, -3, -2, -2]
desigual	-1.4	0.66332	[-1, -2, -2, -2, -1, -1, -2, 0, -2, -1]
desiludido	-1.9	0.7	[-2, -2, -3, -2, -3, -1, -1, -1, -2, -2]
desiludindo	-1.3	1.00499	[-2, -2, 1, -2, 0, -2, -2, -1, -1, -2]
desilusao	-1.0	1.18322	[-2, 0, -2, -1, -2, 1, -2, -1, 1, -2]
desilusoes	-1.5	1.0247	[-2, 1, -3, -2, -1, -1, -2, -1, -2, -2]
desinformacao	-1.3	0.64031	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -3]
desinformado	-1.6	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -2, -2]
desligada	-0.5	0.92195	[0, 0, 0, 0, -3, 0, -1, 0, -1, 0]
deslumbrante	-0.7	0.78102	[-1, 0, -1, -1, 1, -1, -1, 0, -1, -2]
desmoralizado	-1.6	1.62481	[-2, -2, -2, -2, -3, 2, -2, -3, 1, -3]
desmotivado	-1.4	0.4899	[-2, -2, -1, -1, -1, -2, -2, -1, -1, -1]
desnecessario	0.2	1.8868	[1, 1, 0, 2, 3, 0, -2, 2, -2, -3]
desobediencia	-2.1	0.7	[-3, -1, -1, -2, -2, -3, -2, -2, -3, -2]
desonesto	-2.7	0.9	[-3, -2, -1, -4, -3, -2, -4, -3, -3, -2]
desonrado	-2.0	0.44721	[-3, -2, -2, -2, -1, -2, -2, -2, -2, -2]
desordem	-1.7	0.64031	[-2, -1, -1, -2, -2, -1, -3, -1, -2, -2]
desorganizado	-1.2	0.4	[-1, -1, -1, -1, -1, -2, -1, -2, -1, -1]
desorientado	-1.5	0.67082	[-2, -2, -1, 0, -1, -2, -2, -1, -2, -2]
despejado	-1.7	0.78102	[-2, -3, -2, -1, -1, -1, -3, -2, -1, -1]
despejar	-1.6	0.91652	[-3, -2, -1, -2, -1, -3, -2, -1, -1, 0]
despejo	-2.0	0.63246	[-2, -2, -3, -2, -3, -2, -1, -2, -1, -2]
desperdicado	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
desperdicando	-1.7	0.9	[-3, -1, -2, -2, -1, -2, -3, 0, -1, -2]
desperdicio	-1.8	0.9798	[-2, -2, -1, -3, -2, -1, -1, -4, -1, -1]
despojadamente	-1.3	1.84662	[-3, -4, -3, 1, -2, 0, -3, -1, 1, 1]
despojado	-2.1	1.13578	[0, -2, -2, -3, -3, -4, -3, -2, -1, -1]
despojados	-1.9	1.22066	[0, -3, 0, -1, -3, -2, -3, -1, -3, -3]
despreocupacao	-0.9	1.51327	[-2, -1, -3, -1, 0, -3, -1, 1, 2, -1]
despreocupadamente	-1.4	1.49666	[-3, 0, -2, -3, -2, -2, -1, -3, 1, 1]
despreocupado	1.7	0.64031	[1, 1, 2, 2, 2, 2, 1, 1, 2, 3]
despressuriza	-0.3	0.64031	[0, 0, 0, 0, 0, 0, -1, 0, -2, 0]
despressurizacao	-0.3	0.78102	[1, 0, 0, -1, -1, 0, -2, 0, 0, 0]
despressurizacoes	-0.4	0.91652	[0, 0, 0, 0, 1, -2, -1, 0, -2, 0]
despressurizado	-0.3	0.64031	[0, 0, 0, 0, 0, 0, -1, 0, -2, 0]
despressurizando	-0.7	1.34536	[2, 0, -1, -1, -2, -2, 1, -2, 0, -2]
despressurizar	-0.5	0.80623	[0, 0, -2, 0, -2, 0, 0, 0, 0, -1]
despreza	-1.4	1.35647	[-2, -3, -1, -2, -1, 1, -3, 1, -2, -2]
desprezado	-1.7	1.48661	[-2, -1, -3, -2, -3, 1, -3, 1, -2, -3]
desprezador	-1.8	1.07703	[-2, -1, -3, 1, -2, -2, -3, -2, -2, -2]
desprezadores	-1.6	1.35647	[-3, -3, -1, -3, -2, -1, -1, 1, 0, -3]
desprezando	-2.7	0.9	[-4, -3, -3, -4, -1, -2, -3, -2, -2, -3]
desprezivel	-1.6	1.68523	[-2, -2, -3, -3, -2, -3, -1, -3, 1, 2]
desprezo	-2.8	0.6	[-3, -3, -4, -2, -3, -2, -3, -3, -2, -3]
desprotegido	-1.5	0.67082	[-2, -2, -1, -1, -3, -1, -1, -2, -1, -1]
desqualificado	-1.8	0.6	[-1, -2, -1, -2, -1, -2, -2, -3, -2, -2]
desrespeitado	-2.0	0.63246	[-2, -2, -2, -2, -2, -3, -3, -1, -1, -2]
desrespeito	-1.8	0.6	[-2, -2, -2, -1, -2, -2, -1, -3, -1, -2]
destaca	2.5	0.92195	[4, 2, 4, 2, 2, 1, 2, 3, 3, 2]
destacado	-0.5	1.20416	[-1, 2, -1, -1, -2, 0, 1, -2, -1, 0]
destacou	2.2	0.87178	[1, 2, 2, 2, 3, 2, 4, 3, 2, 1]
destemidas	-2.0	1.09545	[-2, 1, -2, -2, -3, -3, -3, -2, -2, -2]
destemido	-0.1	1.22066	[0, 0, 0, 2, -1, -2, 2, -1, -1, 0]
destemor	1.1	1.13578	[3, 2, -1, 2, 0, 2, 1, 1, 1, 0]
destristador	-2.6	0.8	[-3, -4, -2, -2, -2, -3, -3, -1, -3, -3]
destroi	-2.6	0.4899	[-3, -3, -3, -2, -2, -2, -3, -3, -2, -3]
destrua	-2.4	0.4899	[-3, -3, -3, -2, -2, -2, -3, -2, -2, -2]
destructibilidade	-1.8	1.07703	[-1, -2, -1, -1, -2, -3, -2, 0, -4, -2]
destructores	-2.1	0.53852	[-3, -1, -2, -2, -3, -2, -2, -2, -2, -2]
destruicao	-2.7	0.9	[-4, -3, -4, -3, -2, -2, -3, -1, -2, -3]
destruido	-2.2	0.87178	[-1, -3, -3, -2, -1, -2, -1, -3, -3, -3]
destruidor	-2.0	0.89443	[-2, -3, -3, -3, -1, -2, -2, -2, 0, -2]
destruidores	-2.3	0.78102	[-1, -3, -3, -3, -2, -2, -3, -3, -1, -2]
destruindo	-2.6	0.91652	[-2, -4, -4, -2, -1, -3, -2, -3, -2, -3]
destrutivamente	-2.4	0.91652	[-2, -3, -1, -4, -2, -3, -3, -3, -1, -2]
destrutivel	-1.5	1.11803	[-2, -2, -2, -1, 1, -1, -3, -1, -3, -1]
destrutividade	-2.4	0.91652	[-3, -3, -2, -4, -1, -2, -3, -2, -1, -3]
destrutivo	-3.0	0.63246	[-3, -4, -3, -2, -3, -3, -3, -2, -4, -3]
desumaniza	-1.5	0.67082	[-1, -1, -1, -2, -1, -3, -2, -1, -2, -1]
desumanizado	-1.9	0.7	[-2, -2, -2, -2, -1, -3, -2, -1, -3, -1]
desumanizante	-2.4	0.91652	[-2, -3, -4, -2, -3, -2, -3, -1, -1, -3]
desumanizar	-1.8	2.18174	[-2, -4, -1, -3, 2, -4, -3, 2, -1, -4]
desvantagem	-1.8	0.4	[-2, -2, -1, -2, -2, -1, -2, -2, -2, -2]
desvantagens	-1.7	0.64031	[-2, -2, -3, -1, -2, -2, -2, -1, -1, -1]
desvantajosamente	-2.1	0.83066	[-2, -4, -1, -2, -1, -2, -2, -2, -3, -2]
desvantajoso	-1.8	0.74833	[-1, -2, -2, -1, -3, -1, -1, -2, -3, -2]
detencao	-1.5	0.67082	[-1, -2, -1, -2, -1, -1, -3, -2, -1, -1]
deter	-1.8	0.9798	[-3, -1, -2, -2, -4, -2, -1, -1, -1, -1]
determinabilidade	0.2	1.07703	[0, 0, 0, 1, 0, 1, -1, 2, -2, 1]
determinably	0.9	0.83066	[2, 0, 1, 1, 0, 1, 2, 2, 0, 0]
determinacao	1.0	1.0	[0, 0, 0, 3, 1, 1, 2, 1, 0, 2]
determinacoes	0.8	1.16619	[0, 3, 1, 0, 1, 3, 0, 0, 0, 0]
determinadamente	1.2	0.6	[1, 2, 0, 1, 1, 1, 2, 1, 2, 1]
determinado	0.8	0.87178	[2, 1, 0, 0, 0, 2, 2, 0, 1, 0]
determinador	1.1	1.04403	[3, 0, 1, 0, 1, 0, 2, 2, 0, 2]
determinante	0.2	0.6	[0, 1, -1, 0, 1, 1, 0, 0, 0, 0]
determinantes	0.9	1.3	[2, 0, -2, 1, 2, 2, 2, 0, 0, 2]
determinavel	0.9	0.7	[2, 1, 1, 1, 0, 1, 2, 0, 0, 1]
detestada	-2.1	1.44568	[-4, -3, -3, -3, -1, 1, -1, -1, -3, -3]
detido	-1.7	0.9	[-1, -1, -1, -1, -1, -2, -2, -2, -2, -4]
detone	-1.9	0.7	[-1, -2, -3, -3, -2, -2, -2, -1, -1, -2]
deturpacao	-2.0	0.63246	[-2, -3, -2, -1, -1, -3, -2, -2, -2, -2]
deus	1.1	1.51327	[0, 0, 0, 1, 0, 3, 0, 3, 0, 4]
devagar	-1.6	0.8	[-2, -2, -3, -1, -2, -2, 0, -2, -1, -1]
devasta	-2.8	0.9798	[-4, -3, -2, -4, -2, -1, -3, -4, -3, -2]
devastacao	-1.8	2.13542	[-1, -1, -3, -3, -4, -3, -4, 2, 2, -3]
devastacoes	-1.9	1.92094	[-3, -3, -2, -2, 1, -1, 2, -4, -4, -3]
devastado	-3.0	0.89443	[-4, -3, -3, -4, -3, -1, -3, -4, -3, -2]
devastador	-3.3	0.9	[-4, -3, -4, -4, -1, -4, -3, -3, -3, -4]
devastadoramente	-2.4	1.28062	[-3, -4, -3, 0, -3, 0, -2, -3, -3, -3]
devastadores	-2.9	1.22066	[-3, -2, -3, -4, -4, -4, 0, -3, -2, -4]
devastar	-3.1	0.9434	[-4, -4, -1, -4, -4, -3, -3, -3, -2, -3]
devastativo	-3.2	1.16619	[-4, -3, 0, -4, -4, -3, -3, -4, -3, -4]
devil	-2.2	0.87178	[-1, -3, -1, -2, -3, -2, -2, -4, -2, -2]
deviled	-1.6	1.0198	[-1, -2, 0, -4, -1, -2, -2, -2, -1, -1]
devilishnessness	-2.3	0.9	[-4, -1, -4, -2, -2, -2, -2, -2, -2, -2]
devilkin	-2.4	0.91652	[-3, -1, -2, -3, -2, -4, -2, -3, -3, -1]
devilment	-1.9	0.9434	[-2, -1, -2, -1, -3, -2, -2, -1, -1, -4]
devilments	-1.1	0.7	[-2, -1, -2, -2, -1, 0, 0, -1, -1, -1]
devilries	-1.6	1.35647	[-1, -1, -2, -4, -3, 0, -2, 0, 0, -3]
deviltries	-1.5	1.11803	[-1, -2, 1, -2, 0, -2, -2, -3, -2, -2]
deviltry	-2.8	1.32665	[-4, -4, -3, -3, -3, -3, 1, -3, -3, -3]
devilwood	-0.8	1.07703	[0, -1, -2, 0, 0, 0, 0, -3, -2, 0]
devilwoods	-1.0	0.7746	[-2, 0, -2, -1, -1, 0, -1, -2, 0, -1]
devocao	2.0	1.0	[0, 3, 2, 1, 3, 2, 2, 3, 1, 3]
devocionais	1.2	1.07703	[3, 1, 1, 0, -1, 2, 2, 2, 1, 1]
devocional	1.2	1.16619	[0, 1, 0, 2, 2, 1, 0, 0, 3, 3]
devocoes	1.8	0.74833	[2, 3, 1, 2, 1, 3, 1, 2, 1, 2]
devolvendo	-1.8	1.249	[-3, -1, -1, -2, -2, -3, -4, -2, 0, 0]
devotadamente	1.6	1.35647	[1, 1, 2, 2, 3, 2, 2, -2, 2, 3]
devotamente	2.2	0.4	[2, 2, 2, 3, 2, 3, 2, 2, 2, 2]
devoto	1.6	1.11355	[1, 3, 0, 2, 1, 2, 1, 1, 4, 1]
devotos	0.5	1.0247	[0, 0, 3, 0, 0, 0, 2, 0, 0, 0]
diabo	-3.4	0.8	[-4, -3, -4, -4, -4, -4, -2, -3, -2, -4]
diabolico	-2.1	1.04403	[-1, -2, -4, -1, -1, -2, -2, -4, -2, -2]
diabrura	-2.8	1.249	[-4, -3, 0, -2, -2, -2, -3, -4, -4, -4]
diamante	1.4	1.42829	[0, 0, 2, 0, 1, 3, 1, 3, 0, 4]
dickhead	-3.1	0.53852	[-4, -3, -3, -3, -4, -2, -3, -3, -3, -3]
difamatorio	-2.1	1.3	[-3, -1, -1, -2, 1, -3, -3, -3, -3, -3]
dificeis	-0.8	1.16619	[0, 0, -1, 0, -1, -3, -2, 1, 0, -2]
dificil	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -1, -2]
dificilmente	-1.7	0.45826	[-1, -2, -1, -2, -2, -1, -2, -2, -2, -2]
dificuldade	-1.4	0.66332	[-2, -2, -2, -2, 0, -1, -1, -2, -1, -1]
dificuldades	-1.2	0.4	[-1, -2, -1, -1, -1, -2, -1, -1, -1, -1]
digna	2.2	0.6	[1, 2, 2, 2, 3, 3, 3, 2, 2, 2]
dignidade	1.7	0.9	[0, 3, 2, 1, 2, 1, 2, 3, 1, 2]
dignidades	1.4	0.66332	[1, 2, 1, 1, 3, 2, 1, 1, 1, 1]
dignifica	2.0	0.7746	[1, 3, 2, 2, 3, 3, 2, 2, 1, 1]
dignificando	2.1	1.04403	[1, 1, 1, 3, 1, 4, 2, 3, 2, 3]
dignificar	1.8	0.74833	[1, 2, 2, 1, 3, 3, 1, 2, 2, 1]
dignitario	1.9	1.3	[0, 3, 4, 2, 3, 1, 1, 3, 0, 2]
dignitarios	0.6	0.91652	[0, 0, 1, 0, 0, 0, 3, 0, 1, 1]
digno	1.9	0.53852	[2, 2, 2, 1, 1, 2, 2, 2, 3, 2]
dilema	-0.7	1.48661	[2, -1, -2, -2, -1, -1, 2, 0, -2, -2]
diminui	-0.5	0.5	[-1, -1, 0, -1, 0, 0, 0, -1, -1, 0]
dinamica	1.1	1.13578	[2, 3, 0, 0, 0, 2, 2, 0, 2, 0]
dinamicamente	1.5	1.0247	[2, 0, 3, 2, 0, 0, 2, 2, 2, 2]
dinamico	1.6	0.8	[1, 1, 1, 3, 1, 1, 2, 3, 2, 1]
dinamismo	1.6	1.11355	[0, 2, 0, 2, 0, 2, 3, 3, 2, 2]
dinamismos	1.2	0.9798	[2, 0, 2, 0, 0, 2, 2, 2, 0, 2]
dinamistas	0.9	0.83066	[1, 0, 0, 0, 0, 2, 2, 1, 2, 1]
dinamitado	-0.9	1.04403	[0, 0, 0, -1, -1, 0, -2, 0, -2, -3]
dinamitadores	0.4	1.42829	[0, 0, 0, -3, 1, 0, 2, 2, 2, 0]
dinamitar	0.2	1.32665	[-2, 0, 0, 2, -1, -1, 0, 2, 2, 0]
dinamite	0.7	2.2383	[-3, 2, 3, 1, 2, 0, 2, 2, 2, -4]
dinamiter	-1.2	0.87178	[-1, 0, -1, -1, -2, 0, -1, -1, -2, -3]
dinamites	-0.3	1.73494	[0, 0, 4, -1, -1, 0, 0, 0, -2, -3]
dinamometria	0.6	1.28062	[-2, 0, 0, 0, 0, 2, 2, 2, 0, 2]
dinamometrico	0.3	0.9	[0, 0, 0, 0, 0, 2, 0, 0, 2, -1]
dinamometro	0.3	0.64031	[0, 0, 0, 0, 1, 0, 0, 2, 0, 0]
dinamometros	0.3	0.45826	[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]
dinamos	0.3	0.64031	[1, 0, 0, 0, 0, 0, 0, 0, 2, 0]
dipshit	-2.1	0.7	[-1, -2, -2, -3, -2, -3, -3, -2, -2, -1]
direto	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
discorda	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -1, -2, -1, -2]
discordancia	-1.9	0.9434	[-2, 0, -3, -1, -2, -3, -2, -1, -3, -2]
discordando	-1.4	0.8	[-1, 0, -1, -2, -2, -1, -3, -1, -1, -2]
discordar	-1.6	0.4899	[-1, -2, -1, -1, -2, -2, -2, -2, -1, -2]
discordia	-1.7	0.64031	[-3, -2, -2, -2, -2, -1, -1, -1, -1, -2]
discordou	-1.3	0.64031	[-1, -2, -1, -1, -2, 0, -1, -2, -1, -2]
discretamente	2.8	0.74833	[3, 4, 3, 2, 3, 3, 3, 1, 3, 3]
discutivel	-1.0	0.63246	[-1, -1, -2, -1, -1, -2, 0, 0, -1, -1]
disfarcado	-1.1	1.04403	[-3, 0, 0, -1, -1, 0, -3, -1, -1, -1]
disfarcando	-1.3	0.78102	[0, -2, -1, -1, -1, -2, -1, -1, -3, -1]
disfarce	-1.0	1.09545	[-2, -1, 0, 0, 0, 0, -3, -2, -2, 0]
disfarces	-1.0	0.63246	[-2, 0, 0, -1, -1, -1, -2, -1, -1, -1]
disfuncao	-1.8	0.6	[-2, -3, -2, -1, -2, -1, -2, -1, -2, -2]
disparamos	-2.6	0.91652	[-2, -3, -4, -3, -3, -1, -3, -3, -1, -3]
disparando	-1.4	0.8	[0, -1, -1, -1, -1, -2, -2, -3, -2, -1]
dispendioso	-0.4	1.0198	[-1, 0, -1, -1, 2, -1, -1, 1, -1, -1]
disposicao	1.1	0.7	[0, 2, 1, 1, 2, 2, 1, 0, 1, 1]
disputa	-1.7	0.78102	[-1, -3, -1, -1, -2, -1, -2, -2, -3, -1]
disputado	-1.4	0.66332	[-2, -2, -2, -2, 0, -1, -1, -1, -1, -2]
disputando	-1.7	0.64031	[-2, -2, -2, -2, -1, -1, -3, -1, -1, -2]
disputas	-1.1	1.64012	[-2, -2, -2, 2, -3, -1, -2, 2, -1, -2]
disrupcao	-1.5	0.67082	[-1, -1, -1, -2, -1, -3, -2, -2, -1, -1]
disrupcoes	-1.4	0.4899	[-1, -2, -1, -1, -1, -2, -2, -2, -1, -1]
disruptivo	-1.3	1.00499	[-4, 0, -1, -1, -1, -1, -1, -1, -2, -1]
distorce	-1.4	0.4899	[-2, -1, -1, -1, -2, -2, -2, -1, -1, -1]
distorcendo	-1.1	0.53852	[0, -1, -1, -1, -2, -1, -1, -1, -2, -1]
distorcer	-1.3	0.45826	[-2, -1, -1, -1, -2, -1, -1, -1, -1, -2]
distorcido	-1.7	0.78102	[-3, -1, -3, -1, -2, -1, -2, -2, -1, -1]
distracao	-1.6	0.66332	[-1, -2, -2, -1, -1, -3, -1, -1, -2, -2]
distracoes	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
distractable	-1.3	1.00499	[-2, 0, 1, -2, -2, -1, -1, -2, -2, -2]
distractil	-1.5	0.92195	[-1, -2, -1, -1, -4, -1, -1, -1, -2, -1]
distractividade	-1.3	1.1	[-1, -1, -3, -1, 0, -3, -2, 0, -2, 0]
